,d1,d2
25778,1.7392467,-43.37527
25779,18.023317,6.7773027
25780,50.77044,-14.457885
25781,-32.20537,-2.6016831
25782,-15.758656,-48.05343
25783,-3.9141755,-43.172306
25784,18.32737,37.17334
25785,42.120636,-19.447935
25786,40.59305,-14.2492485
25787,29.162668,0.8706032
25788,-18.26707,-10.60137
25789,18.683207,29.70364
25790,15.893254,12.679954
25791,-5.731496,16.622492
25792,-14.323916,-35.03086
25793,45.21005,-38.027054
25794,21.269936,-14.128053
25795,-18.33033,0.5882914
25796,23.15133,-36.570896
25797,48.878025,32.333355
25798,-26.863287,-40.949924
25799,-0.20639253,-37.361675
25800,-20.203722,-50.110535
25801,-22.735325,32.175632
25802,30.91334,-38.525234
25803,-22.706486,-31.85278
25804,38.87728,39.316116
25805,14.635497,7.429645
25806,58.725796,-23.572079
25807,13.453605,9.30592
25808,39.607094,-29.144691
25809,-4.3452883,-35.283268
25810,5.459338,26.591276
25811,12.499814,-17.996096
25812,-8.500803,50.2861
25813,42.26776,-42.85445
25814,-3.481106,-42.28669
25815,2.7548747,62.798054
25816,11.530994,-9.072789
25817,-48.278416,-0.34517446
25818,31.572117,25.458143
25819,-1.2425774,-30.285254
25820,19.873737,-7.4131155
25821,10.888883,-20.366882
25822,15.935263,-20.381248
25823,-17.363977,-49.673927
25824,4.726954,20.500664
25825,5.159411,-49.69967
25826,18.191217,-44.16197
25827,-5.793806,-3.3657956
25828,1.0498371,15.190572
25829,7.8889785,37.734787
25830,-40.018673,-0.33915854
25831,-27.376041,-28.447685
25832,41.63668,15.866332
25833,-3.4502308,2.5307472
25834,-25.297514,36.686256
25835,-33.31285,9.648266
25836,4.6851816,37.02764
25837,46.883038,-38.235855
25838,10.874867,5.758042
25839,37.325672,0.9711665
25840,-32.96096,42.11634
25841,-25.826117,-23.31478
25842,-14.413819,55.45514
25843,3.1622515,27.306648
25844,19.269125,-32.96467
25845,-21.859678,-32.441296
25846,-35.493614,16.746498
25847,19.442144,-26.461872
25848,46.047302,-38.906208
25849,36.442707,49.041264
25850,-7.078788,12.660012
25851,6.9416614,-14.123409
25852,-24.982367,38.741436
25853,41.12952,27.197992
25854,-24.975143,-54.962814
25855,7.301275,22.327757
25856,13.895079,46.705082
25857,50.981606,6.066967
25858,53.454174,17.36637
25859,-11.910655,-7.5912747
25860,39.01349,7.1993494
25861,-2.6698313,48.504974
25862,24.401651,-38.590717
25863,1.7611262,59.489048
25864,-54.033134,-4.418424
25865,-3.9766216,52.101498
25866,-0.22610673,-49.40384
25867,-42.54217,38.882435
25868,-46.006542,45.71479
25869,-37.094955,-5.978558
25870,6.02982,30.547495
25871,-24.929897,-57.393993
25872,49.34597,13.64083
25873,5.05401,-44.37985
25874,-19.879206,16.58759
25875,-6.418861,51.697067
25876,9.699007,44.282917
25877,32.577217,24.929873
25878,-27.585033,-13.979415
25879,-13.231803,0.038340747
25880,18.394024,-43.970757
25881,10.593124,26.650705
25882,29.72695,28.36426
25883,18.77254,54.158978
25884,56.25297,16.469337
25885,41.72761,-43.02914
25886,6.013425,30.607224
25887,-19.085115,46.769558
25888,0.2036687,61.607647
25889,60.346058,0.19419824
25890,29.101809,29.146069
25891,31.423592,0.4197073
25892,-20.268595,6.2563787
25893,21.183977,-13.126375
25894,5.49177,-31.677282
25895,40.592255,-41.892242
25896,48.273666,33.12261
25897,-31.236397,-22.590729
25898,23.343622,-31.727755
25899,-8.195744,17.145212
25900,9.778727,-38.105576
25901,21.583572,-32.087414
25902,37.081245,19.284857
25903,-1.931496,-49.374855
25904,-0.63684577,-33.274033
25905,-25.019768,38.80509
25906,-6.290411,2.2589748
25907,32.891827,22.178354
25908,-58.46264,-0.28350955
25909,37.129086,-21.927294
25910,39.866383,20.572746
25911,-7.739606,23.009197
25912,9.287698,-6.21827
25913,5.75255,-8.47598
25914,-6.5846334,34.63879
25915,-31.54223,42.170242
25916,-6.574797,-0.36936292
25917,-9.040746,42.852757
25918,-21.545,-33.70978
25919,-27.784882,56.90769
25920,45.712173,-17.475533
25921,35.825157,50.796272
25922,-17.825375,-51.52495
25923,-33.97195,-21.912575
25924,-38.64737,-12.99886
25925,53.42094,-28.058142
25926,38.703114,-14.243531
25927,56.130466,17.229225
25928,-27.785858,-45.502884
25929,-1.2623881,42.660656
25930,-30.742643,-7.638822
25931,-10.697155,8.839403
25932,58.25096,-5.4669585
25933,28.920742,26.011068
25934,10.694548,-24.855522
25935,-15.841805,-4.1193523
25936,12.146802,10.158707
25937,-31.974636,23.394894
25938,40.428024,14.773061
25939,-37.343895,-5.7989755
25940,13.147875,12.6439495
25941,14.225466,-29.52325
25942,-17.752132,-51.889084
25943,-26.917406,6.509112
25944,15.585663,11.53571
25945,4.466016,-36.6498
25946,-30.091995,30.732466
25947,53.44382,20.880873
25948,13.321444,-33.992695
25949,48.89836,32.87943
25950,17.972185,14.586347
25951,-5.2389545,-28.094688
25952,-1.144082,36.96525
25953,24.066027,43.817566
25954,-51.917923,-2.636751
25955,-40.577564,-27.62714
25956,32.578423,9.056352
25957,-44.70273,-2.6348934
25958,31.796663,28.147501
25959,62.77646,-8.603507
25960,-28.63209,-49.27495
25961,-37.02041,-45.58523
25962,4.860282,-8.056633
25963,-8.091355,-3.342995
25964,-44.436295,13.538531
25965,-13.008742,16.577436
25966,16.747997,-42.95551
25967,-51.309982,9.52564
25968,1.5528866,-23.652494
25969,-33.166077,10.592108
25970,-19.585846,13.030964
25971,-24.71173,39.62022
25972,8.862261,-7.374962
25973,-13.172764,5.0121655
25974,-26.092085,28.994312
25975,-18.98919,-48.879715
25976,47.87788,33.400303
25977,36.2823,51.250973
25978,-31.572952,42.505047
25979,-6.3418055,21.832367
25980,19.039568,6.460282
25981,27.933477,-57.66027
25982,22.454052,3.6752336
25983,40.565994,14.791157
25984,-24.926168,39.720524
25985,-38.322674,1.6550021
25986,-44.656174,-14.929269
25987,-13.008328,-11.542323
25988,34.529613,-4.0556173
25989,4.7242846,36.2359
25990,17.64296,30.466743
25991,19.26816,25.50534
25992,27.86089,45.441105
25993,27.853426,23.059242
25994,-23.803247,-52.94002
25995,-2.8192928,-5.285594
25996,17.530888,15.157315
25997,-3.5555038,15.953476
25998,-36.999313,12.3993025
25999,9.39921,-39.79247
26000,15.6305275,1.5358528
26001,-5.707403,35.799446
26002,-20.05347,-10.18383
26003,54.26287,16.651056
26004,43.16511,-37.254288
26005,-26.414925,-40.973236
26006,-42.490803,35.769417
26007,45.87079,-26.66919
26008,25.513895,-33.1531
26009,-32.074867,-1.8756425
26010,-30.77124,5.493606
26011,4.7381897,-37.033665
26012,-22.737938,32.112022
26013,-34.043743,11.463373
26014,-46.90424,-2.712959
26015,11.027061,-20.113808
26016,-13.717965,-48.276863
26017,-10.110183,48.616554
26018,-55.030178,10.321431
26019,17.821592,15.30929
26020,-53.783787,-31.593515
26021,-34.746487,14.299986
26022,-15.328832,7.726078
26023,-32.891335,42.154324
26024,-24.227999,46.607212
26025,-9.883069,-28.570982
26026,-12.334713,16.703426
26027,52.35383,26.348772
26028,-23.918028,14.176936
26029,11.107924,-24.244642
26030,24.586617,11.884687
26031,-28.132183,56.598145
26032,-26.202066,-43.21132
26033,-20.1831,-1.7321945
26034,-41.93359,32.281754
26035,2.8300173,16.054482
26036,-19.011799,15.0153
26037,21.44795,-43.36265
26038,-44.437553,13.751769
26039,-25.677362,-41.218884
26040,31.129702,-28.291534
26041,-16.25353,7.25996
26042,18.446562,-43.73023
26043,16.115131,1.1912913
26044,-32.90495,15.295943
26045,28.44452,-9.780289
26046,3.3966632,-7.816638
26047,-2.4594924,50.49395
26048,-19.97098,-23.317308
26049,18.168724,23.525105
26050,12.3736,-24.247576
26051,-4.689802,-43.594425
26052,46.951763,-23.617657
26053,30.323528,-1.4008211
26054,16.06236,-10.070774
26055,58.216164,-5.495195
26056,8.887654,48.297916
26057,-17.283562,-30.427248
26058,-18.647633,64.74278
26059,8.838737,48.28014
26060,43.657413,-42.26672
26061,59.00166,5.388008
26062,-29.383783,19.678904
26063,-8.991387,49.77729
26064,-19.279095,-14.672841
26065,-49.868332,8.848056
26066,19.75693,-26.163853
26067,2.6616743,-8.313109
26068,37.855167,20.58526
26069,6.916902,23.128204
26070,-1.516838,28.020388
26071,-10.268964,48.458424
26072,27.591503,-19.496115
26073,50.192295,21.623238
26074,30.534248,-11.055235
26075,-5.7732716,39.13083
26076,-8.581822,-6.992359
26077,-6.286813,31.503862
26078,-6.50254,-10.067105
26079,-46.16188,29.179611
26080,30.700771,-11.100439
26081,20.203787,-8.456148
26082,-35.675907,16.802622
26083,-19.102076,46.923138
26084,-21.049973,-31.583487
26085,-11.421258,29.003922
26086,-58.875507,-17.079523
26087,46.38071,-5.838959
26088,-3.751046,-8.832345
26089,-46.234375,5.495581
26090,-20.946733,-1.7800888
26091,-49.6606,9.153111
26092,-48.406063,2.246282
26093,-1.2395426,-30.244606
26094,2.7784643,17.318205
26095,-29.991228,-8.572082
26096,-18.379442,62.62071
26097,-50.746338,-2.2481046
26098,-30.171087,43.14747
26099,-53.186047,-29.355444
26100,27.534037,-6.1532016
26101,40.042664,13.729522
26102,-21.4124,36.811996
26103,26.675398,9.303403
26104,-12.225114,43.570652
26105,-32.776485,41.841625
26106,-5.0155044,9.699304
26107,5.0366483,-47.976215
26108,-35.95071,17.467585
26109,0.46932787,62.61717
26110,-11.394744,28.782644
26111,28.246813,3.917139
26112,14.683407,11.955948
26113,18.430925,-44.541103
26114,-32.43904,-21.629658
26115,54.91894,-18.319782
26116,-57.858036,-16.617846
26117,-39.37291,43.3409
26118,4.595102,20.556328
26119,-2.1099608,5.370177
26120,-23.255808,2.1674628
26121,-35.131935,11.833261
26122,-2.8504198,-23.79057
26123,-20.786541,5.2144017
26124,9.368377,-5.347445
26125,-2.4190247,-14.704517
26126,-35.391766,-48.820442
26127,38.350323,39.108353
26128,-1.7437334,-39.219322
26129,-7.8195887,-9.271771
26130,22.548025,3.0933895
26131,-30.448002,43.861885
26132,-9.095802,9.913764
26133,23.50384,15.437768
26134,-9.785697,-14.295841
26135,-5.095307,-2.5776305
26136,-27.787727,28.552523
26137,-4.9165845,9.372842
26138,-14.326848,22.20228
26139,-5.2317863,-28.438465
26140,-14.266186,-35.934105
26141,41.744125,-40.710575
26142,-12.105037,43.610447
26143,10.631687,-5.6416187
26144,32.66163,-17.509995
26145,37.162685,4.6698437
26146,-36.06128,17.38077
26147,-7.3069167,-3.634918
26148,-7.639603,45.271038
26149,-1.979178,-40.061516
26150,31.499178,2.569533
26151,-52.726902,-4.9496183
26152,14.393598,-37.271244
26153,47.994434,2.119815
26154,34.831135,-4.139925
26155,52.52136,-30.922565
26156,-4.31691,49.00959
26157,12.95595,24.072527
26158,-30.84883,5.0034847
26159,-40.879128,2.1556392
26160,8.8789835,54.092564
26161,-2.620712,-14.77665
26162,-43.39591,8.166561
26163,-0.36445743,60.946873
26164,-36.699013,-36.457787
26165,-54.322174,-7.6074595
26166,-3.0287623,-6.051225
26167,20.277193,-11.758787
26168,-53.13446,-9.952219
26169,-54.105877,-7.504119
26170,-5.5554123,-11.441753
26171,-20.256464,-23.287786
26172,-2.0939941,-24.345959
26173,-56.699806,-5.820542
26174,20.069986,-28.858257
26175,-21.02475,47.0813
26176,-26.418213,-32.735466
26177,15.099775,-29.543545
26178,-1.5185046,27.949625
26179,-5.8928585,-44.94884
26180,0.40847605,61.69917
26181,-36.732655,-33.071053
26182,5.999658,30.641647
26183,15.510965,10.361374
26184,-21.51657,-32.784576
26185,-7.1392355,-21.733477
26186,31.480043,2.3276646
26187,-36.276367,-47.27623
26188,-25.133593,-45.531193
26189,-41.14485,-25.5016
26190,10.873221,-20.273605
26191,6.429903,55.308704
26192,1.09668,61.350723
26193,22.71261,44.631157
26194,0.13733883,61.464115
26195,32.99301,-20.15965
26196,-24.923964,-54.987064
26197,16.93115,-22.410463
26198,-8.368307,40.42156
26199,3.2784526,-38.0316
26200,9.623213,12.899786
26201,25.780935,-34.33014
26202,-33.73769,-21.744633
26203,13.345539,-14.688458
26204,-1.1455142,9.508224
26205,-31.264328,-26.202868
26206,23.52749,-3.7065678
26207,-6.70497,47.4514
26208,-29.356426,3.8194878
26209,-2.1162589,-14.196925
26210,-22.025318,-0.4745529
26211,-50.160923,9.026905
26212,-40.805817,-24.54289
26213,4.837059,63.641037
26214,-7.03327,-3.1799471
26215,-5.408598,-6.014947
26216,-35.424503,-17.818571
26217,-38.94709,-32.6341
26218,-40.24325,-0.29631108
26219,-17.455349,-30.323002
26220,46.23632,-38.32878
26221,21.47009,23.680689
26222,-19.835161,16.479116
26223,7.2356815,55.440147
26224,56.25081,18.0516
26225,-36.980434,-35.149124
26226,-22.737467,-53.197117
26227,-25.080116,-9.087124
26228,34.609425,-42.293194
26229,-41.852432,-6.711842
26230,20.105474,55.536648
26231,-15.268811,-2.02086
26232,38.99321,-13.072974
26233,-3.0510998,14.512786
26234,19.774624,1.1639026
26235,-1.0440626,9.271264
26236,-5.8054333,-5.928242
26237,-28.263548,19.260384
26238,-3.238942,27.182953
26239,-26.713161,-31.559752
26240,-52.931538,1.4481695
26241,-58.9759,-17.290415
26242,-9.177176,43.314327
26243,-26.684217,-51.359703
26244,35.948307,1.8367031
26245,-11.60046,28.896336
26246,-17.450274,46.595055
26247,14.130561,28.04356
26248,-12.657218,38.9336
26249,-29.115856,56.189743
26250,19.589556,-27.658157
26251,36.13471,17.26793
26252,5.357886,-5.303653
26253,40.583,14.709182
26254,-34.620773,-16.102251
26255,-25.215845,-33.062614
26256,29.92665,-2.8119895
26257,-32.810783,42.51474
26258,2.3703392,63.562164
26259,54.439404,5.802553
26260,-49.760197,9.92605
26261,-2.157046,-14.32112
26262,48.242645,1.7486155
26263,-30.628757,35.550205
26264,-22.760303,32.162636
26265,48.613354,32.804035
26266,8.684337,-39.065224
26267,13.699085,-43.86381
26268,41.045273,27.396873
26269,-17.72722,21.601952
26270,10.29665,10.446456
26271,-44.329414,13.798348
26272,41.050148,27.505556
26273,-7.481881,-6.120776
26274,-44.822998,-5.025138
26275,0.008573073,49.10683
26276,-50.115494,34.224167
26277,-6.248007,31.343006
26278,24.40639,28.352531
26279,24.111725,-35.197006
26280,-54.358562,-9.241594
26281,2.1589425,-8.751153
26282,-43.10409,37.574802
26283,26.610922,-18.175404
26284,40.148724,13.849632
26285,16.854275,-11.626937
26286,28.347736,-34.511814
26287,1.5619595,62.061092
26288,-36.397243,-45.78053
26289,-21.115992,18.587837
26290,0.9183898,-14.912078
26291,13.770788,46.378376
26292,39.091187,-30.421902
26293,-22.603489,32.044205
26294,-25.504663,-23.815823
26295,38.94726,-12.238964
26296,64.90137,1.0327185
26297,2.938832,27.211946
26298,-40.589787,-1.47606
26299,27.910257,45.474155
26300,-38.512806,-13.025413
26301,-5.3780146,-11.417135
26302,26.650826,25.14364
26303,6.090157,30.581404
26304,-26.235144,-48.141735
26305,40.72212,-41.954487
26306,2.6287496,-8.341879
26307,18.269125,-0.032461356
26308,-4.825645,-42.315998
26309,1.9345123,-41.57871
26310,35.27874,51.53611
26311,16.713339,-0.043639775
26312,50.92934,17.711006
26313,-35.80167,17.398008
26314,-36.805874,-45.173054
26315,-20.87455,-3.074142
26316,47.031464,3.318717
26317,-27.431637,18.496534
26318,-31.14431,-8.1221
26319,4.7814903,36.77475
26320,-35.9889,18.293549
26321,-13.897819,-47.75284
26322,39.727848,21.43236
26323,-55.6645,-2.7001946
26324,-41.11672,37.321682
26325,-22.199076,-0.47277611
26326,-3.2844393,-41.404114
26327,-24.627625,-54.718292
26328,23.406044,-38.67513
26329,-31.467926,11.256434
26330,24.09655,-40.2656
26331,8.566535,-5.5939627
26332,60.26625,-4.6353307
26333,-27.432821,56.68005
26334,-32.479446,20.329021
26335,-17.85266,43.747334
26336,-20.245625,-32.376762
26337,55.53944,-11.50493
26338,20.178078,-1.0503166
26339,52.979675,-32.00708
26340,-18.888458,-51.0364
26341,-0.430376,45.65082
26342,-25.256588,-42.201767
26343,27.539747,-12.079167
26344,-27.178707,-12.873242
26345,-39.013535,-29.800587
26346,27.198902,-40.255196
26347,-11.797417,28.420956
26348,-22.781643,32.000687
26349,14.414715,-29.85144
26350,45.527237,-20.43986
26351,-34.432365,21.38037
26352,45.41048,3.0237067
26353,39.56782,-15.11295
26354,7.877986,-2.2795453
26355,33.19229,-5.709621
26356,-5.0543485,-12.183074
26357,-4.540676,-36.262955
26358,1.5495056,-5.323998
26359,54.662037,-29.45636
26360,62.04123,-7.946949
26361,5.4181175,-31.796488
26362,-4.4400115,-9.44849
26363,-5.544026,16.468903
26364,-5.906296,-40.167023
26365,-18.88136,48.018448
26366,-37.052868,-36.264343
26367,27.620415,-12.062897
26368,-4.0034137,25.247513
26369,2.0979037,-22.705795
26370,10.308678,55.450584
26371,11.938583,-18.44147
26372,28.046911,-39.78653
26373,-26.9646,-28.74989
26374,17.883339,49.977787
26375,-5.821991,30.953407
26376,9.707275,-39.96907
26377,-35.925407,-28.971573
26378,40.5939,-15.540953
26379,-4.705475,13.118888
26380,25.20743,52.823845
26381,52.91938,-29.279684
26382,-36.239372,-26.592392
26383,29.032515,-35.32452
26384,-54.770115,-9.266551
26385,-53.809338,-30.959513
26386,50.081196,20.948671
26387,-19.148598,-24.506935
26388,31.536087,-37.438652
26389,21.712528,-0.009181113
26390,-36.51453,-36.00502
26391,-4.4403543,16.282196
26392,0.76722234,14.724342
26393,-22.624685,32.25776
26394,53.61667,-28.117973
26395,-44.159164,11.866181
26396,-39.309566,-31.461523
26397,31.80686,17.73053
26398,-10.389469,-16.235825
26399,-40.225353,2.9911675
26400,-3.8076305,23.900732
26401,11.403146,-8.853889
26402,26.862495,6.4810863
26403,14.140437,2.8430076
26404,-27.302826,-28.924753
26405,15.404851,26.231396
26406,32.49653,27.526205
26407,-8.804531,42.7014
26408,20.98102,53.21961
26409,-4.666959,36.170593
26410,35.982155,2.290301
26411,52.677475,19.344942
26412,-39.556107,-30.456015
26413,-15.916915,-0.29664055
26414,-13.221801,15.785518
26415,9.952004,-39.081863
26416,28.580833,-36.903805
26417,5.3793488,-31.832554
26418,39.17948,21.441895
26419,-15.57189,-28.735703
26420,-44.864517,-0.3213062
26421,7.309148,-16.746113
26422,-19.224695,47.479427
26423,46.24476,-21.362642
26424,4.8991733,-47.888958
26425,-5.879468,-10.906761
26426,-28.726849,-0.27754974
26427,-15.543702,-28.87311
26428,-24.854221,-51.32328
26429,-22.649277,-53.17368
26430,33.251163,-5.6189904
26431,24.818615,19.271597
26432,-44.604046,-14.820729
26433,6.5816016,37.675194
26434,-27.927103,-9.169133
26435,16.533579,13.05109
26436,-19.299978,-51.37663
26437,-26.5126,12.834844
26438,55.319542,17.795982
26439,-6.6972275,43.284176
26440,-30.713902,-6.055553
26441,35.88245,16.811325
26442,34.22541,-2.9245663
26443,46.31407,-30.857233
26444,-6.7045755,44.302532
26445,-6.300786,2.1940126
26446,-4.541466,-42.314228
26447,0.730778,-7.8189106
26448,-20.306465,-23.205002
26449,-18.550732,-11.751458
26450,-7.0080395,-44.030792
26451,-20.469578,-52.16892
26452,46.89249,5.708378
26453,41.347378,-42.54087
26454,-26.982508,16.059803
26455,37.24149,39.88331
26456,45.55646,-23.107224
26457,-1.6154909,27.29232
26458,-27.57557,-1.0026292
26459,19.845612,-6.9234104
26460,-48.492176,2.2915442
26461,18.740492,54.249516
26462,-16.882788,16.777472
26463,9.517785,-2.9123662
26464,-41.137012,-38.368416
26465,-35.155216,20.581253
26466,-14.474938,28.003727
26467,-12.28198,-4.928385
26468,-27.218224,-31.591995
26469,-19.684874,44.645065
26470,-35.19911,20.024641
26471,23.833052,33.09924
26472,-44.29115,13.406251
26473,-17.707193,-52.212284
26474,-44.075302,14.00103
26475,-5.5083795,-10.362905
26476,-23.605854,-41.123062
26477,23.410511,31.41906
26478,-1.9461815,40.53102
26479,-32.913044,-1.4596261
26480,-20.13137,31.359533
26481,-16.042315,-29.025694
26482,-35.465187,-16.611008
26483,48.014835,33.240803
26484,32.631252,27.46606
26485,-3.4367628,-34.613235
26486,-39.971664,-0.32530025
26487,-38.894863,37.35758
26488,38.277172,-15.762803
26489,21.566029,-6.38945
26490,-35.636585,17.658651
26491,19.055737,37.203537
26492,-27.739773,57.089928
26493,-1.3237497,48.220432
26494,-1.2086902,-40.51468
26495,-9.844525,-28.81084
26496,-3.9335551,52.096096
26497,30.182903,-11.4319935
26498,64.76653,0.9322276
26499,49.056065,7.563727
26500,34.110992,-4.3219547
26501,-31.008797,-46.545288
26502,-23.389091,-53.277477
26503,-51.542366,-10.174642
26504,14.2656765,-0.12759984
26505,15.923503,-21.88121
26506,-55.82563,-4.8578343
26507,20.648226,4.9771895
26508,-22.76694,-50.19079
26509,19.958973,-9.166173
26510,10.506897,-38.60106
26511,40.605595,14.767028
26512,-19.21183,-50.72485
26513,-52.386276,-8.987733
26514,48.917458,32.52173
26515,-39.92744,-29.8588
26516,-7.693432,49.30563
26517,-15.394272,0.42632908
26518,-38.022358,-28.143944
26519,2.3148732,12.513092
26520,6.8413043,45.196255
26521,-11.984979,-20.011326
26522,19.638256,-7.3268027
26523,31.643553,-34.798225
26524,-3.402588,-38.391647
26525,18.307173,6.5982003
26526,17.519163,-19.000532
26527,54.59527,-10.91555
26528,5.5412335,19.729015
26529,27.914898,45.68131
26530,-24.7895,10.503842
26531,29.556063,-36.65968
26532,-19.157585,-3.0027008
26533,-13.262087,54.120567
26534,60.810905,32.174286
26535,13.994437,9.803626
26536,32.221992,-1.7614397
26537,-45.117558,-6.9690146
26538,-1.7659194,16.700523
26539,6.872649,-48.02257
26540,30.798431,-11.111224
26541,36.607914,-0.7666612
26542,-12.927788,-11.889038
26543,-49.413258,-4.640808
26544,0.7782702,15.188216
26545,5.420287,-51.186527
26546,0.6375346,62.53992
26547,0.107309796,49.10281
26548,-0.8364506,-40.548443
26549,-14.087044,-7.193286
26550,25.8113,53.495216
26551,8.803308,48.334488
26552,-30.808739,23.882692
26553,8.302043,29.444933
26554,-2.7623484,-5.236598
26555,-0.75247085,39.073433
26556,7.585948,55.146805
26557,52.147354,19.972113
26558,20.599888,-33.772297
26559,-2.0880413,21.96661
26560,-44.77102,-6.843192
26561,-15.085211,-7.172982
26562,-10.751079,-18.903166
26563,-33.170628,20.644684
26564,41.54752,17.418102
26565,-5.798944,-40.26783
26566,16.954697,-21.727348
26567,2.194331,-22.062899
26568,32.428986,-36.457123
26569,-0.93193924,-21.696787
26570,-20.195309,-18.453104
26571,-28.160734,55.675495
26572,23.868221,57.07106
26573,15.573041,11.657399
26574,3.1745033,19.194656
26575,14.698065,12.040347
26576,63.224575,-9.003023
26577,-6.1266284,34.79962
26578,26.30219,-58.57367
26579,-41.2023,-38.32541
26580,-44.063244,-9.342557
26581,-17.272085,12.353794
26582,16.053637,27.0519
26583,11.551786,18.628698
26584,-7.21841,-41.700527
26585,3.7032075,-36.166943
26586,-31.321667,-21.968016
26587,-31.174484,30.777348
26588,-19.725046,16.10974
26589,-51.955227,7.5229692
26590,54.76955,5.978193
26591,-10.1962805,1.7538687
26592,21.16217,-14.0509205
26593,-7.0333586,16.554358
26594,-58.863056,-17.531199
26595,48.12394,1.8457226
26596,26.348768,9.945909
26597,16.06076,-10.080677
26598,55.262062,16.235018
26599,2.551388,25.551657
26600,19.711603,-26.286537
26601,-54.933548,-31.43258
26602,27.364725,-39.995968
26603,10.844696,41.19728
26604,-1.5151896,-23.80254
26605,-22.243046,22.103477
26606,-7.221985,-41.729523
26607,5.322878,-31.758848
26608,53.431202,18.561918
26609,2.3160772,15.3838
26610,7.1799755,22.954836
26611,-0.82720435,39.038033
26612,-26.25823,-11.890537
26613,9.437995,-7.9892306
26614,-22.613157,-12.229389
26615,-6.3273773,-42.991234
26616,-16.815968,-3.8680525
26617,21.517181,30.075504
26618,9.479351,-7.623167
26619,-25.882896,-10.309745
26620,2.551526,-22.700686
26621,-45.88242,7.51855
26622,-53.856422,-9.29734
26623,31.819292,17.803669
26624,-3.2857296,-14.416875
26625,8.848813,48.274338
26626,-17.443045,-30.217083
26627,2.0133705,-8.235396
26628,-8.754725,49.654514
26629,-42.521973,35.780033
26630,39.159245,-30.443693
26631,0.88859946,15.8401375
26632,-11.748771,2.2806728
26633,22.237625,-35.819508
26634,8.328784,28.7635
26635,-5.726864,51.72678
26636,-15.424356,-39.912365
26637,15.843419,10.382183
26638,-0.8247557,27.327904
26639,50.338825,-24.199274
26640,48.554558,33.07107
26641,-20.163174,5.970272
26642,33.64135,-34.37852
26643,-34.971542,20.286879
26644,-27.368982,26.375616
26645,-1.5685619,-21.080626
26646,49.486046,20.383158
26647,-20.53769,-14.163307
26648,25.110447,-38.707962
26649,-3.5244727,13.811143
26650,-16.940693,7.6163154
26651,31.61056,-35.115833
26652,-35.716305,17.6248
26653,-7.3092747,-23.299599
26654,-42.303246,34.35377
26655,-4.743793,-41.928707
26656,0.15243505,49.404564
26657,0.68613905,15.128748
26658,-41.29044,-38.314777
26659,30.511997,-32.191414
26660,-41.068127,-24.239515
26661,15.730227,27.339165
26662,-5.6425734,49.905315
26663,-46.14707,26.991941
26664,-10.114176,15.455503
26665,27.657797,-39.329525
26666,53.163357,-27.874495
26667,-0.09542388,-21.844309
26668,20.36184,0.8050585
26669,29.195286,-35.376354
26670,-40.589115,-24.390457
26671,-14.5289345,-35.354942
26672,-57.17211,-16.408587
26673,29.343035,-10.695936
26674,38.961,7.3097415
26675,-22.784035,-49.628323
26676,-30.429865,43.895958
26677,-34.200363,10.888753
26678,37.35142,49.689568
26679,-40.17341,-0.28963864
26680,-35.432518,18.59454
26681,-54.054585,-29.97444
26682,52.193844,18.483679
26683,22.67369,44.725967
26684,20.497587,32.094906
26685,20.279222,19.3161
26686,-24.674547,-8.967742
26687,1.6872592,-39.41404
26688,-45.50285,45.638973
26689,-1.2035565,24.151892
26690,15.30176,1.3942931
26691,19.302616,0.8699251
26692,-20.165895,-23.306063
26693,15.736399,-2.297247
26694,40.31612,-15.203774
26695,-5.034721,-28.646942
26696,-12.274147,-10.66732
26697,-32.850098,-13.155529
26698,-0.723823,39.0516
26699,26.262396,28.208658
26700,-5.6872153,-3.011308
26701,-42.918728,10.677865
26702,12.795773,38.988136
26703,37.30911,40.10277
26704,-11.976518,-10.4339075
26705,-43.0499,-4.5078983
26706,5.975784,27.416063
26707,53.598198,15.591499
26708,60.05734,5.3230233
26709,-6.931862,-33.144695
26710,-28.586008,5.1453023
26711,4.8043733,-3.7595477
26712,32.52727,-3.5700216
26713,15.27532,11.3952
26714,51.068146,7.436492
26715,-35.601585,-45.704376
26716,29.453613,0.9390154
26717,-47.01255,10.11253
26718,-54.72505,-30.660141
26719,-1.1562879,6.131059
26720,-14.728189,-34.78307
26721,-46.598625,-10.805948
26722,37.25144,40.168903
26723,27.94755,28.80479
26724,54.64885,15.359684
26725,-4.324441,26.951185
26726,-38.498615,-13.027324
26727,-30.840355,20.198483
26728,23.924698,57.38555
26729,55.292053,-11.397984
26730,28.585037,-24.206367
26731,44.827576,-6.5235796
26732,-41.135906,1.5339792
26733,-13.221365,-19.005327
26734,-26.824177,-38.484657
26735,30.757412,-11.214725
26736,-38.526524,50.979908
26737,-50.51043,-10.683769
26738,9.438602,-12.888099
26739,-16.692533,37.695534
26740,-19.012762,46.957115
26741,34.499836,-3.9550705
26742,-42.597416,38.27897
26743,34.611652,-42.268444
26744,1.0864519,-28.61557
26745,-10.484639,-19.54821
26746,-1.3758017,-3.4866502
26747,56.138863,-6.003344
26748,59.737858,-0.7011275
26749,-55.635624,-6.121374
26750,-33.65673,10.549977
26751,-2.0559447,-24.417568
26752,-14.571321,55.326138
26753,18.291832,11.97784
26754,-19.28427,-2.246115
26755,-48.813988,13.973253
